"BodyPart","InjuryID","Name","Number","Opponent","PlayerID","Position","Practice","PracticeDescription","Season","SeasonType","Status","Team","Updated","Week"
"Calf",17158,"Brodrick Bunkley",77,"TB",6084,"NT","Out","Out (Definitely Will Not Play)",2013,1,"Out","NO","/Date(1379376032783-0400)/",2
"Ankle",17159,"Glenn Foster",74,"TB",15677,"DE","None","Did Not Participate In Practice",2013,1,"Questionable","NO","/Date(1379376032787-0400)/",2
"Knee",17160,"Tyrunn Walker",75,"TB",14369,"DE","Out","Out (Definitely Will Not Play)",2013,1,"Out","NO","/Date(1379376032787-0400)/",2
"Elbow",17161,"Martez Wilson",95,"TB",13347,"OLB","Full","Full Participation in Practice",2013,1,"Probable","NO","/Date(1379376032787-0400)/",2
"Concussion",17162,"Prince Amukamara",20,"DEN",13135,"CB","None","Did Not Participate In Practice",2013,1,"Questionable","NYG","/Date(1379376033393-0400)/",2
"Shoulder",17163,"Damontre Moore",98,"DEN",15092,"DE","Limited","Limited Participation in Practice",2013,1,"Questionable","NYG","/Date(1379376033397-0400)/",2
"Suspension",17164,"Will Hill",25,"DEN",14232,"FS",null,null,2013,1,"Out","NYG","/Date(1379376033397-0400)/",2
"Oblique",17165,"Nick Bellore",54,"NE",12787,"ILB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035240-0400)/",2
"Ankle",17166,"Quinton Coples",98,"NE",13808,"OLB","Out","Out (Definitely Will Not Play)",2013,1,"Out","NYJ","/Date(1379376035243-0400)/",2
"Hip",17167,"Antonio Cromartie",31,"NE",11692,"CB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035243-0400)/",2
"Chin",17168,"Jeff Cumberland",87,"NE",10992,"TE","Limited","Limited Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035247-0400)/",2
"Back",17169,"Kenrick Ellis",93,"NE",12792,"NT","Limited","Limited Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035257-0400)/",2
"Knee",17170,"Clyde Gates",19,"NE",12754,"WR","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035263-0400)/",2
"Knee",17171,"Damon Harrison",94,"NE",13816,"NT","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035270-0400)/",2
"Knee",17172,"Stephen Hill",84,"NE",13817,"WR","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035273-0400)/",2
"Foot",17173,"Santonio Holmes",10,"NE",11697,"WR","Limited","Limited Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035277-0400)/",2
"Thumb",17174,"Chris Ivory",33,"NE",12239,"RB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035280-0400)/",2
"Concussion",17175,"Jeremy Kerley",11,"NE",12794,"WR","Out","Out (Definitely Will Not Play)",2013,1,"Out","NYJ","/Date(1379376035283-0400)/",2
"Ribs",17176,"Garrett McIntyre",50,"NE",13509,"OLB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035287-0400)/",2
"Hip",17177,"Dee Milliner",27,"NE",14893,"CB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035287-0400)/",2
"Shoulder",17178,"Bilal Powell",29,"NE",12800,"RB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035287-0400)/",2
"Shoulder",17179,"Sheldon Richardson",91,"NE",14894,"DT","Limited","Limited Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035290-0400)/",2
"Right shoulder",17180,"Mark Sanchez",6,"NE",8415,"QB","Out","Out (Definitely Will Not Play)",2013,1,"Out","NYJ","/Date(1379174391750-0400)/",2
"Ankle",17181,"Geno Smith",7,"NE",14895,"QB","Full","Full Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035290-0400)/",2
"Knee",17182,"Kellen Winslow",81,"NE",9249,"TE","Limited","Limited Participation in Practice",2013,1,"Probable","NYJ","/Date(1379376035290-0400)/",2
"Suspension",17183,"Mike Goodson",23,"NE",9154,"RB",null,null,2013,1,"Out","NYJ","/Date(1379376035290-0400)/",2
"Shoulder",17184,"Tyvon Branch",33,"JAX",1590,"SS","Limited","Limited Participation in Practice",2013,1,"Probable","OAK","/Date(1379376035703-0400)/",2
"Shoulder",17185,"David Ausberry",86,"JAX",13050,"TE","Out","Out (Definitely Will Not Play)",2013,1,"Out","OAK","/Date(1379376035707-0400)/",2
"Suspension",17186,"Andre Holmes",18,"JAX",13264,"WR",null,null,2013,1,"Out","OAK","/Date(1379376035707-0400)/",2
"Concussion",17187,"Bradley Fletcher",24,"SD",9266,"CB","Out","Out (Definitely Will Not Play)",2013,1,"Out","PHI","/Date(1379376035793-0400)/",2
"Left hamstring",17188,"Shaun Suisham",6,"CIN",12508,"K","Full","Full Participation in Practice",2013,1,"Probable","PIT","/Date(1379376036340-0400)/",2
"Ankle",17189,"Cortez Allen",28,"CIN",12886,"CB","Out","Out (Definitely Will Not Play)",2013,1,"Out","PIT","/Date(1379376036340-0400)/",2
"Foot",17190,"LeVeon Bell",26,"CIN",14967,"RB","Out","Out (Definitely Will Not Play)",2013,1,"Out","PIT","/Date(1379376036340-0400)/",2
"Knee",17191,"Heath Miller",83,"CIN",7635,"TE","Out","Out (Definitely Will Not Play)",2013,1,"Out","PIT","/Date(1379376036343-0400)/",2
"Knee",17192,"Brandon Taylor",28,"PHI",14562,"SS","Full","Full Participation in Practice",2013,1,"Probable","SD","/Date(1379376036760-0400)/",2
"Foot",17193,"Manti Teo",50,"PHI",15079,"ILB","Out","Out (Definitely Will Not Play)",2013,1,"Out","SD","/Date(1379376036760-0400)/",2
"Hamstring",17194,"Cliff Avril",56,"SF",4399,"DE","Full","Full Participation in Practice",2013,1,"Probable","SEA","/Date(1379376037690-0400)/",2
"Hamstring",17195,"Brandon Browner",39,"SF",13687,"CB","None","Did Not Participate In Practice",2013,1,"Doubtful","SEA","/Date(1379376037690-0400)/",2
"Knee",17196,"Chris Clemons",91,"SF",12116,"DE","Full","Full Participation in Practice",2013,1,"Questionable","SEA","/Date(1379376037690-0400)/",2
"Biceps",17197,"Jordan Hill",97,"SF",15773,"DT","Out","Out (Definitely Will Not Play)",2013,1,"Out","SEA","/Date(1379376037690-0400)/",2
"Suspension",17198,"Bruce Irvin",51,"SF",14583,"DE",null,null,2013,1,"Out","SEA","/Date(1379376037693-0400)/",2
"Knee",17199,"LaMichael James",23,"SEA",14501,"RB","None","Did Not Participate In Practice",2013,1,"Questionable","SF","/Date(1379376038037-0400)/",2
"Suspension",17200,"Demarcus Dobbs",83,"SEA",13434,"TE",null,null,2013,1,"Out","SF","/Date(1379376038037-0400)/",2
"Knee",17201,"Cory Harkey",46,"ATL",14764,"TE","Full","Full Participation in Practice",2013,1,"Probable","STL","/Date(1379376038547-0400)/",2
"Thigh",17202,"Quinton Pointer",33,"ATL",14423,"FS","Out","Out (Definitely Will Not Play)",2013,1,"Out","STL","/Date(1379376038550-0400)/",2
"Thigh",17203,"Darian Stewart",20,"ATL",11548,"SS","None","Did Not Participate In Practice",2013,1,"Doubtful","STL","/Date(1379376038550-0400)/",2
"Suspension",17204,"Isaiah Pead",24,"ATL",14421,"RB",null,null,2013,1,"Out","STL","/Date(1378929577327-0400)/",2
"Knee",17205,"Michael Adams",21,"NO",3862,"DB","Out","Out (Definitely Will Not Play)",2013,1,"Out","TB","/Date(1379376039170-0400)/",2
"Ankle",17206,"Tom Crabtree",84,"NO",12007,"TE","Out","Out (Definitely Will Not Play)",2013,1,"Out","TB","/Date(1379376039173-0400)/",2
"Calf",17207,"Erik Lorig",41,"NO",12392,"FB","Full","Full Participation in Practice",2013,1,"Probable","TB","/Date(1379376039173-0400)/",2
"Hamstring",17208,"Rashaan Melvin",28,"NO",15359,"CB","Full","Full Participation in Practice",2013,1,"Questionable","TB","/Date(1379376039173-0400)/",2
"Ankle",17209,"Zaviar Gooden",50,"HOU",14977,"OLB","Full","Full Participation in Practice",2013,1,"Questionable","TEN","/Date(1379376039693-0400)/",2
"Knee",17210,"Shonn Greene",23,"HOU",8399,"RB","None","Did Not Participate In Practice",2013,1,"Questionable","TEN","/Date(1379376039693-0400)/",2
"Concussion",17211,"Ryan Kerrigan",91,"GB",13166,"OLB",null,null,2013,1,null,"WAS","/Date(1378943978717-0400)/",2
"Groin",17212,"Brandon Meriweather",31,"GB",3760,"SS","Full","Full Participation in Practice",2013,1,"Probable","WAS","/Date(1379376040383-0400)/",2
"Suspension",17213,"Jarvis Jenkins",99,"GB",13165,"DE",null,null,2013,1,"Out","WAS","/Date(1379376040383-0400)/",2
"Suspension",17214,"Rob Jackson",50,"GB",12652,"OLB",null,null,2013,1,"Out","WAS","/Date(1379376040383-0400)/",2
"Hamstring",17215,"Marquice Cole",23,"NYJ",8390,"CB","Full","Full Participation in Practice",2013,1,"Probable","NE","/Date(1379376031420-0400)/",2
"Ankle",17216,"Alfonzo Dennard",37,"NYJ",13742,"CB","Full","Full Participation in Practice",2013,1,"Probable","NE","/Date(1379376031420-0400)/",2
"Shoulder",17217,"Stevan Ridley",22,"NYJ",12774,"RB","Full","Full Participation in Practice",2013,1,"Probable","NE","/Date(1379376031420-0400)/",2
"Toe",17218,"Jermichael Finley",88,"WAS",3671,"TE","Limited","Limited Participation in Practice",2013,1,"Probable","GB","/Date(1379376024120-0400)/",2
"Knee",17219,"DaRel Scott",33,"DEN",13150,"RB","Full","Full Participation in Practice",2013,1,"Probable","NYG","/Date(1379376033397-0400)/",2
"Knee",17220,"Julio Jones",11,"STL",13291,"WR","Limited","Limited Participation in Practice",2013,1,"Questionable","ATL","/Date(1379376017020-0400)/",2
"Ankle",17221,"Roddy White",84,"STL",204,"WR","None","Did Not Participate In Practice",2013,1,"Questionable","ATL","/Date(1379376017020-0400)/",2
"Thigh",17222,"Bernard Pierce",30,"CLE",14687,"RB","Limited","Limited Participation in Practice",2013,1,"Questionable","BAL","/Date(1379376018153-0400)/",2
"Shoulder",17223,"Eric Decker",87,"NYG",11182,"WR","Full","Full Participation in Practice",2013,1,"Probable","DEN","/Date(1379376022780-0400)/",2
"Ankle",17224,"Wes Welker",83,"NYG",4631,"WR","Limited","Limited Participation in Practice",2013,1,"Probable","DEN","/Date(1379376022780-0400)/",2
"Groin",17225,"Cecil Shorts",84,"OAK",13002,"WR","Limited","Limited Participation in Practice",2013,1,"Probable","JAX","/Date(1379376027760-0400)/",2
"Knee",17226,"Matthew Slater",18,"NYJ",7651,"WR",null,null,2013,1,"Questionable","NE","/Date(1379376031420-0400)/",2
"Knee",17227,"Will Svitek",74,"NYJ",9129,"OT",null,null,2013,1,"Questionable","NE","/Date(1379376031423-0400)/",2
"Knee",17228,"Willie Colon",66,"NE",6854,"G",null,null,2013,1,"Probable","NYJ","/Date(1379376035293-0400)/",2
"Knee",17229,"Ben Ijalana",71,"NE",12966,"OT",null,null,2013,1,"Probable","NYJ","/Date(1379376035293-0400)/",2
"Elbow",17230,"Nick Mangold",74,"NE",2074,"C",null,null,2013,1,"Probable","NYJ","/Date(1379376035293-0400)/",2
"Right calf",17231,"Sebastian Janikowski",11,"JAX",3253,"K","Limited","Limited Participation in Practice",2013,1,"Probable","OAK","/Date(1379376035707-0400)/",2
"Foot",17232,"Daryl Richardson",26,"ATL",14696,"RB","Limited","Limited Participation in Practice",2013,1,"Probable","STL","/Date(1379376038550-0400)/",2
"Groin",17233,"Dimitri Patterson",24,"IND",7896,"CB","Limited","Limited Participation in Practice",2013,1,"Questionable","MIA","/Date(1379376029537-0400)/",2
"Biceps",17234,"Lorenzo Alexander",97,"DET",11940,"OLB","Limited","Limited Participation in Practice",2013,1,"Questionable","ARI","/Date(1379376015957-0400)/",2
"Hamstring",17235,"Larry Fitzgerald",11,"DET",5571,"WR","Limited","Limited Participation in Practice",2013,1,"Questionable","ARI","/Date(1379376015960-0400)/",2
"Hamstring",17236,"Rashard Mendenhall",28,"DET",3931,"RB","Limited","Limited Participation in Practice",2013,1,"Probable","ARI","/Date(1379376015960-0400)/",2
"Quadriceps",17237,"Andre Roberts",12,"DET",11565,"WR","Full","Full Participation in Practice",2013,1,"Probable","ARI","/Date(1379376015960-0400)/",2
"Knee",17238,"Jonathan Babineaux",95,"STL",5315,"DT","None","Did Not Participate In Practice",2013,1,"Questionable","ATL","/Date(1379376017023-0400)/",2
"Knee",17239,"Thomas DeCoud",28,"STL",1097,"FS","Full","Full Participation in Practice",2013,1,"Probable","ATL","/Date(1379376017023-0400)/",2
"Knee",17240,"Peria Jerry",94,"STL",9112,"DT","Full","Full Participation in Practice",2013,1,"Probable","ATL","/Date(1379376017023-0400)/",2
"Neck",17241,"Cliff Matthews",98,"STL",13292,"DE","Full","Full Participation in Practice",2013,1,"Probable","ATL","/Date(1379376017023-0400)/",2
"Thigh",17242,"Asante Samuel",22,"STL",6780,"CB","Limited","Limited Participation in Practice",2013,1,"Questionable","ATL","/Date(1379376017027-0400)/",2
"Knee",17243,"Sean Weatherspoon",56,"STL",11443,"OLB","Limited","Limited Participation in Practice",2013,1,"Questionable","ATL","/Date(1379376017027-0400)/",2
"Knee",17244,"Jon Beason",52,"BUF",7174,"OLB","None","Did Not Participate In Practice",2013,1,"Probable","CAR","/Date(1379376019577-0400)/",2
"Thigh",17245,"Dwan Edwards",92,"BUF",11646,"DT","Limited","Limited Participation in Practice",2013,1,"Probable","CAR","/Date(1379376019577-0400)/",2
"Foot",17246,"Ben Hartsock",84,"BUF",9670,"TE","Limited","Limited Participation in Practice",2013,1,"Probable","CAR","/Date(1379376019577-0400)/",2
"Knee",17247,"Charles Tillman",33,"MIN",4819,"CB","None","Did Not Participate In Practice",2013,1,"Probable","CHI","/Date(1379376019760-0400)/",2
"Thigh",17248,"Travis Benjamin",80,"BAL",13887,"WR","Limited","Limited Participation in Practice",2013,1,"Questionable","CLE","/Date(1379376020933-0400)/",2
"Shoulder",17249,"Buster Skrine",22,"BAL",12881,"CB","Full","Full Participation in Practice",2013,1,"Probable","CLE","/Date(1379376020933-0400)/",2
"Shoulder",17250,"Morris Claiborne",24,"KC",14144,"CB","Limited","Limited Participation in Practice",2013,1,"Probable","DAL","/Date(1379376021563-0400)/",2
"Ribs",17251,"Tony Romo",9,"KC",3867,"QB","Full","Full Participation in Practice",2013,1,"Probable","DAL","/Date(1379376021563-0400)/",2
"Groin",17252,"Ernie Sims",59,"KC",11936,"OLB","Out","Out (Definitely Will Not Play)",2013,1,"Out","DAL","/Date(1379376021567-0400)/",2
"Foot",17253,"Adrian Robinson",57,"NYG",13931,"LB","Out","Out (Definitely Will Not Play)",2013,1,"Out","DEN","/Date(1379376022780-0400)/",2
"Finger, groin, knee",17254,"Reggie Bush",21,"ARI",4640,"RB","Full","Full Participation in Practice",2013,1,"Probable","DET","/Date(1379376023483-0400)/",2
"Knee",17255,"Louis Delmas",26,"ARI",9002,"SS","Limited","Limited Participation in Practice",2013,1,"Probable","DET","/Date(1379376023483-0400)/",2
"Shoulder",17256,"Nick Fairley",98,"ARI",13214,"DT","None","Did Not Participate In Practice",2013,1,"Questionable","DET","/Date(1379376023487-0400)/",2
"Knee",17257,"Jason Jones",91,"ARI",322,"DE","Full","Full Participation in Practice",2013,1,"Probable","DET","/Date(1379376023487-0400)/",2
"Ankle",17258,"John Wendling",29,"ARI",12185,"SS","Limited","Limited Participation in Practice",2013,1,"Probable","DET","/Date(1379376023487-0400)/",2
"Neck",17259,"Nick Perry",53,"WAS",14294,"OLB","Limited","Limited Participation in Practice",2013,1,"Probable","GB","/Date(1379376024120-0400)/",2
"Knee",17260,"Brian Cushing",56,"TEN",8571,"ILB","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025940-0400)/",2
"Back, groin",17261,"Owen Daniels",81,"TEN",1810,"TE","Limited","Limited Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025943-0400)/",2
"Calf",17262,"Arian Foster",23,"TEN",11792,"RB","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025950-0400)/",2
"Hip",17263,"Garrett Graham",88,"TEN",11101,"TE","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025950-0400)/",2
"Achilles",17264,"Shiloh Keo",31,"TEN",12943,"FS","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025950-0400)/",2
"Quadriceps",17265,"Joe Mays",53,"TEN",12177,"ILB","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025953-0400)/",2
"Achilles",17266,"DeVier Posey",11,"TEN",13981,"WR","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025953-0400)/",2
"Back",17267,"Brooks Reed",58,"TEN",12951,"OLB","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025953-0400)/",2
"Shoulder",17268,"Ben Tate",44,"TEN",13557,"RB","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025957-0400)/",2
"Quadriceps",17269,"J.J. Watt",99,"TEN",12955,"DE","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025960-0400)/",2
"Quadriceps",17270,"Jerrell Freeman",50,"MIA",13999,"ILB","None","Did Not Participate In Practice",2013,1,"Questionable","IND","/Date(1379376026647-0400)/",2
"Not injury related",17271,"Jason Babin",58,"OAK",11773,"DE","Full","Full Participation in Practice",2013,1,"Probable","JAX","/Date(1379109581363-0400)/",2
"Not injury related",17272,"Mike Harris",20,"OAK",14030,"CB","Full","Full Participation in Practice",2013,1,"Probable","JAX","/Date(1379109581363-0400)/",2
"Ankle",17273,"Maurice Jones-Drew",32,"OAK",7308,"RB","Full","Full Participation in Practice",2013,1,"Probable","JAX","/Date(1379376027763-0400)/",2
"Knee",17274,"Roy Miller",97,"OAK",12056,"DT","None","Did Not Participate In Practice",2013,1,"Probable","JAX","/Date(1379376027763-0400)/",2
"Shoulder",17275,"Jordan Todman",30,"OAK",13102,"RB","Limited","Limited Participation in Practice",2013,1,"Probable","JAX","/Date(1379376027763-0400)/",2
"Foot",17276,"Husain Abdullah",39,"DAL",6411,"FS","Full","Full Participation in Practice",2013,1,"Probable","KC","/Date(1379376028500-0400)/",2
"Knee",17277,"Travis Kelce",87,"DAL",15048,"TE","None","Did Not Participate In Practice",2013,1,"Questionable","KC","/Date(1379376028503-0400)/",2
"Toe",17278,"Dezman Moses",54,"DAL",14292,"OLB","Full","Full Participation in Practice",2013,1,"Probable","KC","/Date(1379376028503-0400)/",2
"Pectoral",17279,"Dannell Ellerbe",59,"IND",9793,"ILB","Full","Full Participation in Practice",2013,1,"Probable","MIA","/Date(1379376029537-0400)/",2
"Shoulder",17280,"Jonathan Freeny",56,"IND",12753,"OLB","Full","Full Participation in Practice",2013,1,"Probable","MIA","/Date(1379376029540-0400)/",2
"Wrist",17281,"Brandon Gibson",10,"IND",10034,"WR","Full","Full Participation in Practice",2013,1,"Probable","MIA","/Date(1379376029540-0400)/",2
"Thumb",17282,"Reshad Jones",20,"IND",12215,"SS","Limited","Limited Participation in Practice",2013,1,"Probable","MIA","/Date(1379376029540-0400)/",2
"Shoulder",17283,"Dion Jordan",95,"IND",14875,"DE","Full","Full Participation in Practice",2013,1,"Probable","MIA","/Date(1379376029540-0400)/",2
"Groin",17284,"Dion Sims",80,"IND",14876,"TE","Full","Full Participation in Practice",2013,1,"Probable","MIA","/Date(1379376029540-0400)/",2
"Shoulder",17285,"Larry Dean",51,"CHI",13260,"OLB","Full","Full Participation in Practice",2013,1,"Probable","MIN","/Date(1379376030263-0400)/",2
"Heel",17286,"Erin Henderson",50,"CHI",3825,"ILB","Full","Full Participation in Practice",2013,1,"Probable","MIN","/Date(1379376030263-0400)/",2
"Quadriceps",17287,"Josh Robinson",21,"CHI",14631,"CB","Limited","Limited Participation in Practice",2013,1,"Probable","MIN","/Date(1379376030263-0400)/",2
"Shoulder",17288,"Jamarca Sanford",33,"CHI",9095,"FS","Full","Full Participation in Practice",2013,1,"Probable","MIN","/Date(1379030380517-0400)/",2
"Foot",17289,"Marques Colston",12,"TB",5094,"WR","Full","Full Participation in Practice",2013,1,"Probable","NO","/Date(1379376032787-0400)/",2
"Hamstring",17290,"Junior Galette",93,"TB",12241,"OLB","Full","Full Participation in Practice",2013,1,"Probable","NO","/Date(1379376032790-0400)/",2
"Back",17291,"Jabari Greer",33,"TB",12040,"CB","Limited","Limited Participation in Practice",2013,1,"Questionable","NO","/Date(1379376032790-0400)/",2
"Knee",17292,"Curtis Lofton",50,"TB",3785,"ILB","Limited","Limited Participation in Practice",2013,1,"Probable","NO","/Date(1379376032790-0400)/",2
"Neck",17293,"Dan Connor",53,"DEN",9758,"ILB","None","Did Not Participate In Practice",2013,1,"Questionable","NYG","/Date(1379015980690-0400)/",2
"Foot",17294,"Adrien Robinson",81,"DEN",14244,"TE","Out","Out (Definitely Will Not Play)",2013,1,"Out","NYG","/Date(1379376033400-0400)/",2
"Hand",17295,"Brandon Hughes",27,"SD",12540,"CB","Full","Full Participation in Practice",2013,1,"Probable","PHI","/Date(1379109587910-0400)/",2
"Not injury related",17296,"Dwight Freeney",93,"PHI",4131,"OLB","Full","Full Participation in Practice",2013,1,"Probable","SD","/Date(1379109588843-0400)/",2
"Shoulder",17297,"Corey Liuget",94,"PHI",13091,"DE","Full","Full Participation in Practice",2013,1,"Probable","SD","/Date(1379376036760-0400)/",2
"Hamstring",17298,"Jeron Johnson",32,"SF",13468,"SS","None","Did Not Participate In Practice",2013,1,"Doubtful","SEA","/Date(1379376037693-0400)/",2
"Ankle",17299,"Brandon Mebane",92,"SF",292,"DT","Limited","Limited Participation in Practice",2013,1,"Probable","SEA","/Date(1379376037693-0400)/",2
"Knee",17300,"Sidney Rice",18,"SF",459,"WR","Full","Full Participation in Practice",2013,1,"Probable","SEA","/Date(1379376037697-0400)/",2
"Oblique",17301,"Luke Willson",82,"SF",15263,"TE","Full","Full Participation in Practice",2013,1,"Probable","SEA","/Date(1379376037697-0400)/",2
"Hamstring",17302,"Damian Williams",17,"HOU",11097,"WR","None","Did Not Participate In Practice",2013,1,"Questionable","TEN","/Date(1379376039693-0400)/",2
"Back",17303,"David Amerson",39,"GB",15096,"CB","Full","Full Participation in Practice",2013,1,"Probable","WAS","/Date(1379376040387-0400)/",2
"Illness",17304,"Chris Baker",92,"GB",12538,"NT","Full","Full Participation in Practice",2013,1,"Probable","WAS","/Date(1379376040387-0400)/",2
"Hand",17305,"Barry Cofield",96,"GB",4224,"NT","Full","Full Participation in Practice",2013,1,"Probable","WAS","/Date(1379376040387-0400)/",2
"Ankle",17306,"Chris Thompson",25,"GB",15102,"RB","Full","Full Participation in Practice",2013,1,"Probable","WAS","/Date(1379376040390-0400)/",2
"Hamstring",17307,"Jarrett Bush",24,"WAS",7280,"CB","Limited","Limited Participation in Practice",2013,1,"Questionable","GB","/Date(1379376024120-0400)/",2
"Illness",17308,"Julius Peppers",90,"MIN",11977,"DE","None","Did Not Participate In Practice",2013,1,"Probable","CHI","/Date(1379376019760-0400)/",2
"Shoulder",17309,"John Abraham",55,"DET",8174,"DE","Full","Full Participation in Practice",2013,1,"Probable","ARI","/Date(1379376015960-0400)/",2
"Shoulder",17310,"Darnell Dockett",90,"DET",7816,"DT","Full","Full Participation in Practice",2013,1,"Probable","ARI","/Date(1379376015963-0400)/",2
"Thigh",17311,"Vontaze Burfict",55,"PIT",13860,"OLB","Full","Full Participation in Practice",2013,1,"Probable","CIN","/Date(1379376020230-0400)/",2
"Hamstring",17312,"Jeromy Miles",45,"PIT",12519,"SS","None","Did Not Participate In Practice",2013,1,"Doubtful","CIN","/Date(1379376020230-0400)/",2
"Achilles",17313,"Robert Ayers",91,"NYG",8670,"DE","Full","Full Participation in Practice",2013,1,"Probable","DEN","/Date(1379376022780-0400)/",2
"Shoulder",17314,"Omar Bolden",31,"NYG",14041,"CB","Limited","Limited Participation in Practice",2013,1,"Questionable","DEN","/Date(1379376022783-0400)/",2
"Knee",17315,"Trindon Holliday",11,"NYG",13555,"WR","Limited","Limited Participation in Practice",2013,1,"Probable","DEN","/Date(1379376022783-0400)/",2
"Thigh",17316,"Duke Ihenacho",33,"NYG",14722,"SS","Full","Full Participation in Practice",2013,1,"Probable","DEN","/Date(1379376022783-0400)/",2
"Ankle",17317,"Wesley Woodyard",52,"NYG",5334,"OLB","Limited","Limited Participation in Practice",2013,1,"Probable","DEN","/Date(1379376022783-0400)/",2
"Ankle",17318,"Ashlee Palmer",58,"ARI",11996,"OLB","None","Did Not Participate In Practice",2013,1,"Probable","DET","/Date(1379376023490-0400)/",2
"Foot",17319,"Tim Jamison",96,"TEN",9965,"DE","Full","Full Participation in Practice",2013,1,"Probable","HOU","/Date(1379376025960-0400)/",2
"Knee",17320,"Vick Ballard",33,"MIA",13991,"RB","Limited","Limited Participation in Practice",2013,1,"Questionable","IND","/Date(1379109580347-0400)/",2
"Hamstring",17321,"Erik Walden",93,"MIA",12424,"OLB","Limited","Limited Participation in Practice",2013,1,"Questionable","IND","/Date(1379376026650-0400)/",2
"Groin",17322,"Alan Ball",23,"OAK",5677,"CB","Limited","Limited Participation in Practice",2013,1,"Questionable","JAX","/Date(1379376027767-0400)/",2
"Hamstring",17323,"J.T. Thomas",52,"OAK",13205,"OLB","None","Did Not Participate In Practice",2013,1,"Questionable","JAX","/Date(1379376027767-0400)/",2
"Illness",17324,"Corey White",24,"TB",14370,"CB","None","Did Not Participate In Practice",2013,1,"Questionable","NO","/Date(1379376032790-0400)/",2
"Ankle",17325,"Muhammad Wilkerson",96,"NE",12806,"DE",null,null,2013,1,null,"NYJ","/Date(1379376035297-0400)/",2
"Illness",17326,"Curtis Brown",31,"CIN",12889,"CB","Full","Full Participation in Practice",2013,1,"Doubtful","PIT","/Date(1379376036343-0400)/",2
"Hamstring",17327,"Steve McLendon",90,"CIN",11767,"NT","Full","Full Participation in Practice",2013,1,"Probable","PIT","/Date(1379376036343-0400)/",2
"Elbow",17328,"Sean Lissemore",98,"PHI",12173,"DT","None","Did Not Participate In Practice",2013,1,"Probable","SD","/Date(1379376036763-0400)/",2
"Groin",17329,"Tony McDaniel",99,"SF",8337,"DT","None","Did Not Participate In Practice",2013,1,"Probable","SEA","/Date(1379376037697-0400)/",2
"Hip",17330,"Chris Long",91,"ATL",7802,"DE","Limited","Limited Participation in Practice",2013,1,"Questionable","STL","/Date(1379376038550-0400)/",2
"Hip",17331,"Adrian Clayborn",94,"NO",13355,"DE","Limited","Limited Participation in Practice",2013,1,"Probable","TB","/Date(1379376039177-0400)/",2
"Knee",17332,"Sam Baker",72,"STL",4937,"OT",null,null,2013,1,"Questionable","ATL","/Date(1379376017027-0400)/",2
"Foot",17333,"Ryan Jensen",77,"CLE",14900,"C",null,null,2013,1,"Doubtful","BAL","/Date(1379376018153-0400)/",2
"Ankle",17334,"Michael Oher",74,"CLE",9795,"OT",null,null,2013,1,"Probable","BAL","/Date(1379376018157-0400)/",2
"Hamstring",17335,"Amini Silatolu",66,"BUF",14345,"G",null,null,2013,1,"Probable","CAR","/Date(1379376019577-0400)/",2
"Shoulder",17336,"Ryan Clady",78,"NYG",3209,"OT",null,null,2013,1,"Probable","DEN","/Date(1379376022787-0400)/",2
"Ankle",17337,"Chris Kuper",73,"NYG",2575,"G",null,null,2013,1,"Questionable","DEN","/Date(1379376022787-0400)/",2
"Back",17338,"Josh Sitton",71,"WAS",3339,"G",null,null,2013,1,"Questionable","GB","/Date(1379376024120-0400)/",2
"Knee",17339,"David Baas",64,"DEN",4821,"C",null,null,2013,1,"Probable","NYG","/Date(1379376033400-0400)/",2
"Groin",17340,"Antrel Rolle",26,"DEN",11916,"FS",null,null,2013,1,"Questionable","NYG","/Date(1379376033400-0400)/",2
